address,label,vuln_type,filename,status,source,scam_type,contract_name,source_lines,amount_usd,fetched_at
0xf0c3d3d8ead15661ba25917e5fbdc82e8757cc4d,1,logic_error,contracts\vulnerable\sb_time_man_lottopollo_syn331.sol,downloaded,smartbugs_curated,none,sb_time_man_lottopollo_syn331,125.0,,2026-04-26 13:18:04
0x6bddfa48ccf662a945ae21673dbfe059f596ff27,1,logic_error,contracts\vulnerable\sb_bad_rand_guess_the_random_number_syn332.sol,downloaded,smartbugs_curated,none,sb_bad_rand_guess_the_random_number_syn332,132.0,,2026-04-26 10:50:04
0x2414fe1a7505bc183df3f0cac1546bf5247f9440,0,safe,safe/0xE592427A_UniV3_Router_syn333.sol,downloaded,Etherscan,none,0xE592427A_UniV3_Router_syn333,2023.0,,2026-04-29 07:14:08
0x59c809dc18fe45e025d06506459ffe40b5ad9004,4,logic_error,vulnerable/defivuln_DataLocation_syn334.sol,downloaded,DeFiVulnLabs,none,defivuln_DataLocation_syn334,72.0,,2026-04-26 16:55:41
0xe78ef6e3fa6caf50010221cd93940e469630c569,1,integer_overflow,contracts\vulnerable\sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261_syn330_syn335.sol,downloaded,smartbugs_curated,none,sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261_syn330_syn335,123.0,,2026-05-02 17:35:04
0x6dd932da1e2981c70d25602d58e2daefa88ae4a0,4,logic_error,vulnerable/defivuln_Returnfalse_syn336.sol,downloaded,DeFiVulnLabs,none,defivuln_Returnfalse_syn336,50.0,,2026-04-26 07:49:17
0xcf88ea2985cee75cfe534fc77129d056bd6e2619,0,safe,safe/0x87870Bca_Aave_V3_Pool_syn337.sol,downloaded,Etherscan,none,0x87870Bca_Aave_V3_Pool_syn337,363.0,,2026-05-01 13:20:06
0xc3cc0f6e25938f3a7913fe40424cfb33b7a96eb1,4,logic_error,vulnerable/defivuln_DataLocation_syn334_syn338.sol,downloaded,DeFiVulnLabs,none,defivuln_DataLocation_syn334_syn338,77.0,,2026-04-30 07:38:41
0xb308561cb067cfb3297b43b25762176f027d8bfa,1,reentrancy,contracts\vulnerable\sb_reentran_0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_syn339.sol,downloaded,smartbugs_curated,none,sb_reentran_0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_syn339,123.0,,2026-04-30 03:33:04
0x9b0a1fdbe690cf6fa7357ca2201532295cac1ec2,1,unknown,contracts\vulnerable\sb_other_open_address_lottery_syn340.sol,downloaded,smartbugs_curated,none,sb_other_open_address_lottery_syn340,129.0,,2026-04-27 08:23:04
0x1F98431c8aD98523631AE4a59f267346ea316f1d,0,safe,contracts\safe\0x1f98431c_safe_syn324_syn341.sol,downloaded,etherscan,none,0x1f98431c_safe_syn324_syn341,108.0,,2026-04-30 18:54:04
0x6a9a379914b67d1c4bcd7cf3335bc758d652e1b9,4,logic_error,vulnerable/defivuln_DataLocation_syn342.sol,downloaded,DeFiVulnLabs,none,defivuln_DataLocation_syn342,69.0,,2026-04-30 13:53:41
0x83584a5afbb20de99f0d00f056c16c60cb8a5524,1,logic_error,contracts\vulnerable\sb_unchecke_0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_syn343.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_syn343,126.0,,2026-04-29 18:45:04
0x7fd866c8668a5af9b9a4d25890b5872ba9880f77,1,access_control,contracts\vulnerable\sb_access_c_unprotected0_syn344.sol,downloaded,smartbugs_curated,none,sb_access_c_unprotected0_syn344,116.0,,2026-05-02 09:23:04
0xc04b05c5aef79c63ae618c0414f7bfef0ed806ea,1,logic_error,contracts\vulnerable\sb_unchecke_0xf2570186500a46986f3139f65afedc2afe4f445d_syn345.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xf2570186500a46986f3139f65afedc2afe4f445d_syn345,131.0,,2026-04-28 01:35:04
0x1da0f896e9f9c47d92735f593d8b6dd990221da9,4,logic_error,vulnerable/defivuln_Divmultiply_syn346.sol,downloaded,DeFiVulnLabs,none,defivuln_Divmultiply_syn346,81.0,,2026-04-27 12:49:44
0x27182842E098f60e3D576794A5bFFb0777E0266b,1,flash_loan,contracts\vulnerable\0x27182842_flash_loan_syn347.sol,downloaded,etherscan,none,0x27182842_flash_loan_syn347,126.0,,2026-04-27 13:32:04
0x1debf5de24c0537540e838b1259827f57db218ef,4,logic_error,vulnerable/defivuln_Incorrect_sanity_checks_syn348.sol,downloaded,DeFiVulnLabs,none,defivuln_Incorrect_sanity_checks_syn348,201.0,,2026-04-30 00:21:53
0xba3c701401f2f5679c754ea747e2b57bd9d651cf,1,logic_error,contracts\vulnerable\sb_bad_rand_smart_billions_syn349.sol,downloaded,smartbugs_curated,none,sb_bad_rand_smart_billions_syn349,123.0,,2026-05-01 02:17:04
0x054d1a4e2831791bcfc2c6b3419819f24f3af903,1,logic_error,contracts\vulnerable\sb_unchecke_0x52d2e0f9b01101a59b38a3d05c80b7618aeed984_syn350.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x52d2e0f9b01101a59b38a3d05c80b7618aeed984_syn350,131.0,,2026-05-02 04:54:04
0x678d53ab20f94f32d1cabeba39f45e3eff1697f5,1,logic_error,contracts\vulnerable\sb_denial_o_list_dos_syn351.sol,downloaded,smartbugs_curated,none,sb_denial_o_list_dos_syn351,124.0,,2026-05-01 16:27:04
0x12b8e7f63bf6c00a38c6025927fd0122ae553a16,0,safe,safe/0x316f9708_Compound_Bulker_syn352.sol,downloaded,Etherscan,none,0x316f9708_Compound_Bulker_syn352,768.0,,2026-04-29 06:05:16
0xBA12222222228d8Ba445958a75a0704d566B9a8d,0,safe,contracts\safe\0xba122222_safe_syn353.sol,downloaded,etherscan,none,0xba122222_safe_syn353,117.0,,2026-04-28 12:50:04
0x9820ce8b4e2439f5d4ba16b7c0895407b623c9c7,1,logic_error,contracts\vulnerable\sb_unchecke_0x524960d55174d912768678d8c606b4d50b79d7b1_syn354.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x524960d55174d912768678d8c606b4d50b79d7b1_syn354,126.0,,2026-05-02 04:49:04
0x994d05081abfb5e0203d7c3da510d6a6052bcccb,1,access_control,contracts\vulnerable\sb_access_c_incorrect_constructor_name2_syn259_syn355.sol,downloaded,smartbugs_curated,none,sb_access_c_incorrect_constructor_name2_syn259_syn355,115.0,,2026-05-01 03:28:04
0x787f2b89bfa13256f63c8acc4005cec7e908776f,4,logic_error,vulnerable/defivuln_Incorrect_sanity_checks_syn348_syn356.sol,downloaded,DeFiVulnLabs,none,defivuln_Incorrect_sanity_checks_syn348_syn356,216.0,,2026-05-01 06:57:53
0x391da726c69b91c4e9099ca0e610248555ba3fc8,4,logic_error,vulnerable/defivuln_Storage-collision-audio_syn357.sol,downloaded,DeFiVulnLabs,none,defivuln_Storage-collision-audio_syn357,171.0,,2026-04-26 19:38:36
0x47a866b7d872fc15ee3422071c3a56d94803c398,1,logic_error,contracts\vulnerable\sb_front_ru_eth_tx_order_dependence_minimal_syn358.sol,downloaded,smartbugs_curated,none,sb_front_ru_eth_tx_order_dependence_minimal_syn358,122.0,,2026-04-27 23:21:04
0x2a78dea233cbac920126f33995cfa046a97904b0,1,integer_overflow,contracts\vulnerable\sb_arithmet_timelock_syn359.sol,downloaded,smartbugs_curated,none,sb_arithmet_timelock_syn359,126.0,,2026-04-26 17:01:04
0x2f5b033d8520abbcff05a33014f6e868dbf70b94,1,logic_error,contracts\vulnerable\sb_unchecke_lotto_syn360.sol,downloaded,smartbugs_curated,none,sb_unchecke_lotto_syn360,133.0,,2026-04-30 22:23:04
0x23c2c98636e51d3f0454f29deb64d073beb2e4d1,1,logic_error,contracts\vulnerable\sb_unchecke_0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_syn343_syn361.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_syn343_syn361,134.0,,2026-05-05 13:26:04
0x9f3ef2e3c60481d95ca4c0ee4e36bedd4172821d,4,logic_error,vulnerable/defivuln_Immunefi_ch1_syn362.sol,downloaded,DeFiVulnLabs,none,defivuln_Immunefi_ch1_syn362,63.0,,2026-04-27 07:12:50
0x2dbdf4a714fbb5dec054241c6361673eb1fe4e13,4,logic_error,vulnerable/defivuln_Divmultiply_syn363.sol,downloaded,DeFiVulnLabs,none,defivuln_Divmultiply_syn363,85.0,,2026-04-29 19:21:44
0x2cda391335f3a835f76c3a54184858c88a6f07dc,4,logic_error,vulnerable/defivuln_ApproveScam_syn286_syn364.sol,downloaded,DeFiVulnLabs,none,defivuln_ApproveScam_syn286_syn364,123.0,,2026-05-05 21:20:27
0x7d2768dE32b0b80b7a3454c06BdAc94A69DD13a0,0,safe,contracts\safe\0x7d2768de_safe_syn365.sol,downloaded,etherscan,none,0x7d2768de_safe_syn365,117.0,,2026-04-30 20:39:04
0x889e56ca9ff4c1e1228f66cd9c64f723ad636bc8,1,reentrancy,contracts\vulnerable\sb_reentran_0x7541b76cb60f4c60af330c208b0623b7f54bf615_syn366.sol,downloaded,smartbugs_curated,none,sb_reentran_0x7541b76cb60f4c60af330c208b0623b7f54bf615_syn366,131.0,,2026-05-02 06:12:04
0x9e6d76c33a66a6deac521c48a9aa9bd3769fd06a,0,safe,safe/0xE592427A_UniV3_Router_syn367.sol,downloaded,Etherscan,none,0xE592427A_UniV3_Router_syn367,2081.0,,2026-04-26 14:00:08
0xb8295034adf55e0fd90958186e1528f63f7a7202,1,logic_error,contracts\vulnerable\sb_bad_rand_random_number_generator_syn368.sol,downloaded,smartbugs_curated,none,sb_bad_rand_random_number_generator_syn368,120.0,,2026-05-01 03:03:04
0xc0fecdc4dfc3be9b49ec4d662795a32ab51a176f,1,logic_error,contracts\vulnerable\sb_unchecke_0x663e4229142a27f00bafb5d087e1e730648314c3_syn369.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x663e4229142a27f00bafb5d087e1e730648314c3_syn369,112.0,,2026-04-28 23:39:04
0xBB9bc244D798123fDe783fCc1C72d3Bb8C182787,1,reentrancy,contracts\vulnerable\0xbb9bc244_reentrancy_syn370.sol,downloaded,etherscan,none,0xbb9bc244_reentrancy_syn370,121.0,,2026-05-01 22:49:04
0x9441D7556e7820B5ca42082cfa99487D56Acc671,1,flash_loan,contracts\vulnerable\0x9441d755_flash_loan_syn371.sol,downloaded,etherscan,none,0x9441d755_flash_loan_syn371,131.0,,2026-04-28 19:33:04
0x44cc71edd16a50c7459415460697a3e8c9cd8a96,4,logic_error,vulnerable/defivuln_NFTMint_exposedMetadata_syn372.sol,downloaded,DeFiVulnLabs,none,defivuln_NFTMint_exposedMetadata_syn372,94.0,,2026-04-26 12:12:57
0x250e76987d838a75310c34bf422ea9f1AC4Cc6d7,1,access_control,contracts\vulnerable\0x250e7698_access_control_syn373.sol,downloaded,etherscan,none,0x250e7698_access_control_syn373,122.0,,2026-04-29 10:32:04
0xa6292d3bf7a30263f62f01356e8a0ba024c048b0,1,integer_overflow,contracts\vulnerable\sb_arithmet_timelock_syn359_syn374.sol,downloaded,smartbugs_curated,none,sb_arithmet_timelock_syn359_syn374,125.0,,2026-04-29 11:28:04
0x7881e007502fdcd07268a4e56b7d673b5467fa4c,1,reentrancy,vulnerable/defivuln_Reentrancy_syn375.sol,downloaded,DeFiVulnLabs,none,defivuln_Reentrancy_syn375,135.0,,2026-04-30 08:46:11
0x9a3fe70634a26225a79ebc539d007e7de3fbe68c,1,integer_overflow,contracts\vulnerable\sb_arithmet_timelock_syn359_syn376.sol,downloaded,smartbugs_curated,none,sb_arithmet_timelock_syn359_syn376,136.0,,2026-04-26 23:11:04
0xbf548b4c3c722e51ba74a8101f565b3a50e72766,1,reentrancy,contracts\vulnerable\sb_reentran_0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_syn377.sol,downloaded,smartbugs_curated,none,sb_reentran_0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_syn377,109.0,,2026-04-27 15:25:04
0x2ff487b4060d6f6d1ad5b3808ff82998fb983b63,1,logic_error,contracts\vulnerable\sb_unchecke_0xdb1c55f6926e7d847ddf8678905ad871a68199d2_syn378.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xdb1c55f6926e7d847ddf8678905ad871a68199d2_syn378,111.0,,2026-04-29 06:02:04
0x7fc0b16834c1d18abe55201dad9679c9cb8e0276,1,logic_error,contracts\vulnerable\sb_bad_rand_etheraffle_syn379.sol,downloaded,smartbugs_curated,none,sb_bad_rand_etheraffle_syn379,111.0,,2026-04-28 16:53:04
0x9b5e4656390603e1c49ff9837f26b1116c30d917,1,access_control,contracts\vulnerable\sb_access_c_rubixi_syn380.sol,downloaded,smartbugs_curated,none,sb_access_c_rubixi_syn380,130.0,,2026-04-29 21:28:04
0x27182842E098f60e3D576794A5bFFb0777E058e2,1,flash_loan,contracts\vulnerable\0x27182842_flash_loan_syn308_syn381.sol,downloaded,etherscan,none,0x27182842_flash_loan_syn308_syn381,110.0,,2026-05-01 01:53:04
0x863DF6BFa4469f3ead0bE8f9F2AAE51c91A9b7f0,1,access_control,contracts\vulnerable\0x863df6bf_access_control_syn382.sol,downloaded,etherscan,none,0x863df6bf_access_control_syn382,126.0,,2026-04-29 21:27:04
0xedaadd6740dc0de8287dd36e6bd36f9840e8db5a,4,logic_error,vulnerable/defivuln_Visibility_syn383.sol,downloaded,DeFiVulnLabs,none,defivuln_Visibility_syn383,51.0,,2026-04-26 10:20:47
0xcc3ad0239e24dadd05cf8a2267ff35ae0f92396e,1,logic_error,contracts\vulnerable\sb_unchecke_0xdb1c55f6926e7d847ddf8678905ad871a68199d2_syn378_syn384.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xdb1c55f6926e7d847ddf8678905ad871a68199d2_syn378_syn384,122.0,,2026-05-03 08:49:04
0xe791bc87ae68e1d6a5510263b311fd957325fc1a,1,integer_overflow,contracts\vulnerable\sb_arithmet_token_syn326_syn385.sol,downloaded,smartbugs_curated,none,sb_arithmet_token_syn326_syn385,117.0,,2026-05-06 09:38:04
0x5b31d7ca62d91f09d8fdbcf864566daa76396277,1,logic_error,contracts\vulnerable\sb_unchecke_0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_syn280_syn311_syn386.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_syn280_syn311_syn386,96.0,,2026-05-03 00:46:04
0xb9bffc3bac8d165b8e195944bd066bfc705fe5ae,1,reentrancy,contracts\vulnerable\sb_reentran_reentrancy_dao_syn387.sol,downloaded,smartbugs_curated,none,sb_reentran_reentrancy_dao_syn387,112.0,,2026-04-27 11:21:04
0xb2594eeeda5607ef0736bf8959447c4b698208bc,4,logic_error,vulnerable/defivuln_Selfdestruct_syn388.sol,downloaded,DeFiVulnLabs,none,defivuln_Selfdestruct_syn388,109.0,,2026-05-02 10:13:22
0x13a02fe1c18a2cbf0c1d02dbe089d2c190f218cf,4,logic_error,vulnerable/defivuln_Selfdestruct2_syn389.sol,downloaded,DeFiVulnLabs,none,defivuln_Selfdestruct2_syn389,51.0,,2026-04-28 13:10:30
0x1103d2d403a7ac6862ba0532a45684921344a8f9,1,unknown,contracts\vulnerable\sb_other_crypto_roulette_syn252_syn254_syn312_syn390.sol,downloaded,smartbugs_curated,none,sb_other_crypto_roulette_syn252_syn254_syn312_syn390,110.0,,2026-05-07 17:37:04
0x780F75ad0B02afeb6039672E6a6CEDe7447aed84,1,reentrancy,contracts\vulnerable\0x780f75ad_reentrancy_syn391.sol,downloaded,etherscan,none,0x780f75ad_reentrancy_syn391,127.0,,2026-04-29 13:31:04
0x0927944b0534f71d1817621ebb07ad4bd2e6b6b2,4,logic_error,vulnerable/defivuln_Returnfalse_syn336_syn392.sol,downloaded,DeFiVulnLabs,none,defivuln_Returnfalse_syn336_syn392,50.0,,2026-04-29 10:37:17
0x2df63ded1733b9490fbb701af81beb8738e42038,1,logic_error,contracts\vulnerable\sb_bad_rand_etheraffle_syn393.sol,downloaded,smartbugs_curated,none,sb_bad_rand_etheraffle_syn393,117.0,,2026-04-26 17:42:04
0x5f8227fafb35ffea239ab5f9b3c8f65a6aea31c6,1,unknown,contracts\vulnerable\sb_other_open_address_lottery_syn340_syn394.sol,downloaded,smartbugs_curated,none,sb_other_open_address_lottery_syn340_syn394,134.0,,2026-05-03 05:16:04
0x75b99090fa285f95f441244ecad3a028813579da,1,logic_error,contracts\vulnerable\sb_unchecke_0x663e4229142a27f00bafb5d087e1e730648314c3_syn369_syn395.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x663e4229142a27f00bafb5d087e1e730648314c3_syn369_syn395,101.0,,2026-05-03 17:55:04
0x7ba698ed12f1649d0d3b65bf365b420f8d435617,4,logic_error,vulnerable/defivuln_phantom-permit_syn396.sol,downloaded,DeFiVulnLabs,none,defivuln_phantom-permit_syn396,233.0,,2026-04-26 02:50:57
0xd9e1cE17f2641f24aE83637ab66a2cca9C37eeac,0,safe,contracts\safe\0xd9e1ce17_safe_syn397.sol,downloaded,etherscan,none,0xd9e1ce17_safe_syn397,125.0,,2026-04-28 18:13:04
0x2917e9624c735c3c40cb027bd1f4e9d41573894f,4,logic_error,vulnerable/defivuln_Precision-loss_syn398.sol,downloaded,DeFiVulnLabs,none,defivuln_Precision-loss_syn398,73.0,,2026-05-02 14:53:01
0x5566fda071a27722105465d2968f0547b380447b,1,logic_error,contracts\vulnerable\sb_unchecke_0xdb1c55f6926e7d847ddf8678905ad871a68199d2_syn378_syn384_syn399.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xdb1c55f6926e7d847ddf8678905ad871a68199d2_syn378_syn384_syn399,125.0,,2026-05-09 14:03:04
0xe9a2743e09c85cbac559585d121758642297edf8,4,logic_error,vulnerable/defivuln_phantom-permit_syn396_syn400.sol,downloaded,DeFiVulnLabs,none,defivuln_phantom-permit_syn396_syn400,249.0,,2026-05-01 18:59:57
0x6bdd140a257d65b00845ea0a969dd006d360d310,1,logic_error,contracts\vulnerable\sb_denial_o_dos_address_syn401.sol,downloaded,smartbugs_curated,none,sb_denial_o_dos_address_syn401,117.0,,2026-04-29 13:28:04
0x8dc4d6850ea73913e8c7258af7c1eaa278d13843,1,access_control,contracts\vulnerable\sb_access_c_mapping_write_syn402.sol,downloaded,smartbugs_curated,none,sb_access_c_mapping_write_syn402,125.0,,2026-05-01 08:08:04
0xee10868972ba06b022df72fe2932ed02a17264f5,1,access_control,contracts\vulnerable\sb_access_c_mapping_write_syn402_syn403.sol,downloaded,smartbugs_curated,none,sb_access_c_mapping_write_syn402_syn403,124.0,,2026-05-04 18:10:04
0x45109cef2241d418bbfa16477457e3777bab8385,1,integer_overflow,contracts\vulnerable\sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261_syn404.sol,downloaded,smartbugs_curated,none,sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261_syn404,119.0,,2026-04-29 12:57:04
0xc8f7477c83f6aebdd696e0c9b95bf251480e783a,1,logic_error,contracts\vulnerable\sb_unchecke_0x7a4349a749e59a5736efb7826ee3496a2dfd5489_syn405.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x7a4349a749e59a5736efb7826ee3496a2dfd5489_syn405,115.0,,2026-04-25 11:18:04
0xF42c318dbfBaab0EEE040279C6a2588Fa01a9e9c,1,logic_error,contracts\vulnerable\0xf42c318d_logic_error_syn406.sol,downloaded,etherscan,none,0xf42c318d_logic_error_syn406,130.0,,2026-04-28 21:52:04
0xd92680cc705a0b1eb8b825fed5d617c505e79bee,1,access_control,contracts\vulnerable\sb_access_c_incorrect_constructor_name2_syn259_syn407.sol,downloaded,smartbugs_curated,none,sb_access_c_incorrect_constructor_name2_syn259_syn407,110.0,,2026-05-02 03:34:04
0x554f0794f930361454b625e9e9dc457877ef6b40,1,reentrancy,contracts\vulnerable\sb_reentran_0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f_syn408.sol,downloaded,smartbugs_curated,none,sb_reentran_0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f_syn408,118.0,,2026-04-29 20:30:04
0x3c27cff649b162278ff4427d2a28ea9b1350c40c,1,logic_error,contracts\vulnerable\sb_unchecke_0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_syn266_syn409.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_syn266_syn409,113.0,,2026-05-07 07:56:04
0xd7c81afaa9ffe1d007457cac41987467408299c1,1,integer_overflow,contracts\vulnerable\sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261_syn404_syn410.sol,downloaded,smartbugs_curated,none,sb_arithmet_integer_overflow_multitx_onefunc_feasible_syn261_syn404_syn410,125.0,,2026-05-01 12:37:04
0x5ce70c8fa8461a03b2b17a4c85cb39648d483464,1,logic_error,contracts\vulnerable\sb_unchecke_0x39cfd754c85023648bf003bea2dd498c5612abfa_syn411.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x39cfd754c85023648bf003bea2dd498c5612abfa_syn411,114.0,,2026-05-01 23:17:04
0xb4bfbc14f3c1c3735ef5a6468ede2258402a6b2d,1,reentrancy,contracts\vulnerable\sb_reentran_etherstore_syn412.sol,downloaded,smartbugs_curated,none,sb_reentran_etherstore_syn412,128.0,,2026-04-29 09:41:04
0x971d3f513416561612c39ce6469d4173eaa7dcd5,1,reentrancy,contracts\vulnerable\sb_reentran_reentrancy_bonus_syn413.sol,downloaded,smartbugs_curated,none,sb_reentran_reentrancy_bonus_syn413,121.0,,2026-04-27 09:48:04
0x9441D7556e7820B5ca42082cfa99487D56Ac7b02,1,flash_loan,contracts\vulnerable\0x9441d755_flash_loan_syn414.sol,downloaded,etherscan,none,0x9441d755_flash_loan_syn414,119.0,,2026-04-30 11:50:04
0xa122de89d7751c43357248acac3a1a45b444f32a,1,logic_error,contracts\vulnerable\sb_bad_rand_guess_the_random_number_syn332_syn415.sol,downloaded,smartbugs_curated,none,sb_bad_rand_guess_the_random_number_syn332_syn415,134.0,,2026-04-28 17:54:04
0x98f3c9e6E3fAce36bAAd05FE09d375Ef146416f3,1,bridge_hack,contracts\vulnerable\0x98f3c9e6_bridge_hack_syn416.sol,downloaded,etherscan,none,0x98f3c9e6_bridge_hack_syn416,111.0,,2026-05-01 00:03:04
0xedbd9528b4672126c0df3d5a05cbb0b46dbafe71,4,logic_error,vulnerable/defivuln_payable-transfer_syn273_syn417.sol,downloaded,DeFiVulnLabs,none,defivuln_payable-transfer_syn273_syn417,111.0,,2026-04-30 16:47:56
0xd39dcd10e5e0f23e4ae74b79c0460e087f13bcbf,4,logic_error,vulnerable/defivuln_Selfdestruct_syn418.sol,downloaded,DeFiVulnLabs,none,defivuln_Selfdestruct_syn418,116.0,,2026-04-29 05:07:22
0x2ba3bc2c6b8f592394d74e4d508904ee2c5b381f,1,logic_error,contracts\vulnerable\sb_unchecke_0xe09b1ab8111c2729a76f16de96bc86a7af837928_syn419.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xe09b1ab8111c2729a76f16de96bc86a7af837928_syn419,129.0,,2026-05-01 12:01:04
0xf5eb62c0dcca7277e8d9279996e06de22634b9a9,1,reentrancy,contracts\vulnerable\sb_reentran_reentrancy_bonus_syn413_syn420.sol,downloaded,smartbugs_curated,none,sb_reentran_reentrancy_bonus_syn413_syn420,124.0,,2026-05-04 01:15:04
0x31a89a459657facae5c277d13bfd251de5252f28,1,logic_error,contracts\vulnerable\sb_unchecke_0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_syn280_syn311_syn421.sol,downloaded,smartbugs_curated,none,sb_unchecke_0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_syn280_syn311_syn421,108.0,,2026-05-01 16:27:04
0x8b393655cf17562b3982a31337ce62631478f633,4,logic_error,vulnerable/defivuln_Incorrect_sanity_checks_syn422.sol,downloaded,DeFiVulnLabs,none,defivuln_Incorrect_sanity_checks_syn422,213.0,,2026-04-28 08:35:53
0x46ff7b1292142aa2499a4a60aac55ef5528de425,1,reentrancy,contracts\vulnerable\sb_reentran_0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_syn423.sol,downloaded,smartbugs_curated,none,sb_reentran_0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_syn423,114.0,,2026-04-28 09:24:04
0xcfd1fd7be80461e92351cad42359057efc7d3916,1,reentrancy,contracts\vulnerable\sb_reentran_0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_syn296_syn424.sol,downloaded,smartbugs_curated,none,sb_reentran_0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_syn296_syn424,133.0,,2026-04-30 20:36:04
0xe2b498a6232af6aad01dd4748fd779f7b0862315,1,reentrancy,contracts\vulnerable\sb_reentran_simple_dao_syn253_syn425.sol,downloaded,smartbugs_curated,none,sb_reentran_simple_dao_syn253_syn425,109.0,,2026-05-02 15:37:04
0x4fdd56f2c340f6c16f075f15c1fe1aa6fa40e601,1,logic_error,contracts\vulnerable\sb_front_ru_FindThisHash_syn426.sol,downloaded,smartbugs_curated,none,sb_front_ru_FindThisHash_syn426,130.0,,2026-04-28 00:04:04
0xbda3e3b6b4fb24fe9879f8ed6fe147e8bef953f2,1,reentrancy,contracts\vulnerable\sb_reentran_modifier_reentrancy_syn327_syn427.sol,downloaded,smartbugs_curated,none,sb_reentran_modifier_reentrancy_syn327_syn427,118.0,,2026-04-30 22:15:04
0xff20e99786439de0195490592fa1925a3522f93a,1,logic_error,contracts\vulnerable\sb_unchecke_0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_syn428.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_syn428,111.0,,2026-04-26 21:34:04
0xcc93791d6a02ee37b54a56c3ad810a2211bc76b6,1,logic_error,contracts\vulnerable\sb_unchecke_0x89c1b3807d4c67df034fffb62f3509561218d30b_syn429.sol,downloaded,smartbugs_curated,none,sb_unchecke_0x89c1b3807d4c67df034fffb62f3509561218d30b_syn429,119.0,,2026-04-26 02:02:04
0xA0b86991c6218b36c1d19D4a2e9Eb0cE36067da5,0,safe,contracts\safe\0xa0b86991_safe_syn430.sol,downloaded,etherscan,none,0xa0b86991_safe_syn430,133.0,,2026-04-27 10:19:04
0x8861a96e54fa43ef12d9991288e803d7f9a20cdd,4,logic_error,vulnerable/defivuln_DataLocation_syn334_syn338_syn431.sol,downloaded,DeFiVulnLabs,none,defivuln_DataLocation_syn334_syn338_syn431,78.0,,2026-05-02 09:16:41
0x00000000219ab540356cBB839Cbe05303d77d955,0,safe,contracts\safe\0x00000000_safe_syn432.sol,downloaded,etherscan,none,0x00000000_safe_syn432,130.0,,2026-05-01 12:16:04
0xa28dc158594458e0bd775691bb2fec6dd09ffc47,1,reentrancy,contracts\vulnerable\sb_reentran_0x4e73b32ed6c35f570686b89848e5f39f20ecc106_syn268_syn433.sol,downloaded,smartbugs_curated,none,sb_reentran_0x4e73b32ed6c35f570686b89848e5f39f20ecc106_syn268_syn433,113.0,,2026-05-03 20:11:04
0x12a8962cfa3525e4886af2ba070c3f3feccbead1,4,logic_error,vulnerable/defivuln_ecrecover_syn434.sol,downloaded,DeFiVulnLabs,none,defivuln_ecrecover_syn434,88.0,,2026-04-28 01:43:49
0x55f93985431Fc9304077687a35A1BA103dC17d9e,1,integer_overflow,contracts\vulnerable\0x55f93985_integer_overflow_syn435.sol,downloaded,etherscan,none,0x55f93985_integer_overflow_syn435,111.0,,2026-04-26 04:43:04
